stage,pooling,control,seed,attribute_id,attribute_name,attribute_group,train_observed,train_positive,train_negative,train_prevalence,validation_observed,validation_positive,validation_negative,threshold_selected_on_train,auroc,f1,train_loss
projector.output,mean,primary,0,111,has_breast_color::grey,has_breast_color,145,40,105,0.27586206793785095,75,19,56,5.2031402587890625,0.5244360902255639,0.07692307692307693,0.01079320814460516
projector.output,mean,primary,0,117,has_breast_color::black,has_breast_color,145,50,95,0.3448275923728943,75,30,45,4.146954536437988,0.5162962962962963,0.18181818181818182,0.01079320814460516
projector.output,mean,primary,0,118,has_breast_color::white,has_breast_color,145,51,94,0.35172414779663086,75,41,34,4.253232479095459,0.6262553802008608,0.5396825396825397,0.01079320814460516
projector.output,mean,primary,0,120,has_breast_color::buff,has_breast_color,145,52,93,0.35862070322036743,75,26,49,4.957040786743164,0.5557299843014128,0.425531914893617,0.01079320814460516
projector.output,mean,primary,0,294,has_crown_color::blue,has_crown_color,155,11,144,0.07096774131059647,75,4,71,6.690150737762451,1.0,0.8,0.01079320814460516
projector.output,mean,primary,0,295,has_crown_color::brown,has_crown_color,155,60,95,0.3870967626571655,75,33,42,4.6419677734375,0.6291486291486291,0.45614035087719296,0.01079320814460516
projector.output,mean,primary,0,299,has_crown_color::grey,has_crown_color,155,36,119,0.23225806653499603,75,18,57,3.9431357383728027,0.5721247563352827,0.43243243243243246,0.01079320814460516
projector.output,mean,primary,0,305,has_crown_color::black,has_crown_color,155,45,110,0.29032257199287415,75,24,51,4.37143087387085,0.6993464052287581,0.55,0.01079320814460516
projector.output,mean,primary,0,306,has_crown_color::white,has_crown_color,155,20,135,0.12903225421905518,75,10,65,3.800978899002075,0.703076923076923,0.45454545454545453,0.01079320814460516
projector.output,mean,primary,0,308,has_crown_color::buff,has_crown_color,155,31,124,0.20000000298023224,75,16,59,4.6280107498168945,0.336864406779661,0.1935483870967742,0.01079320814460516
projector.output,mean,primary,0,309,has_wing_pattern::solid,has_wing_pattern,151,32,119,0.21192052960395813,72,18,54,5.004181385040283,0.727366255144033,0.5,0.01079320814460516
projector.output,mean,primary,0,310,has_wing_pattern::spotted,has_wing_pattern,151,31,120,0.20529800653457642,72,7,65,4.837616920471191,0.7538461538461538,0.36363636363636365,0.01079320814460516
projector.output,mean,primary,0,311,has_wing_pattern::striped,has_wing_pattern,151,55,96,0.3642384111881256,72,33,39,4.330070495605469,0.6278166278166278,0.38461538461538464,0.01079320814460516
projector.output,mean,primary,0,312,has_wing_pattern::multi-colored,has_wing_pattern,151,33,118,0.21854305267333984,72,14,58,4.490221977233887,0.6416256157635468,0.4,0.01079320814460516
projector.output,mean,primary,1,2,has_bill_shape::dagger,has_bill_shape,160,14,146,0.08749999850988388,76,4,72,9.661006927490234,0.90625,0.4444444444444444,0.011163124814629555
projector.output,mean,primary,1,5,has_bill_shape::hooked_seabird,has_bill_shape,160,15,145,0.09375,76,3,73,6.479648113250732,0.9863013698630136,0.5454545454545454,0.011163124814629555
projector.output,mean,primary,1,7,has_bill_shape::all-purpose,has_bill_shape,160,66,94,0.4124999940395355,76,34,42,4.4910173416137695,0.7065826330532213,0.5283018867924528,0.011163124814629555
projector.output,mean,primary,1,8,has_bill_shape::cone,has_bill_shape,160,44,116,0.2750000059604645,76,21,55,4.702932357788086,0.8086580086580086,0.625,0.011163124814629555
projector.output,mean,primary,1,96,has_head_pattern::malar,has_head_pattern,156,16,140,0.10256410390138626,76,10,66,5.197896957397461,0.5742424242424242,0.09523809523809523,0.011163124814629555
projector.output,mean,primary,1,100,has_head_pattern::eyebrow,has_head_pattern,156,30,126,0.19230769574642181,76,14,62,4.332812786102295,0.6866359447004609,0.46153846153846156,0.011163124814629555
projector.output,mean,primary,1,101,has_head_pattern::eyering,has_head_pattern,156,25,131,0.16025641560554504,76,16,60,5.269686698913574,0.6864583333333333,0.29411764705882354,0.011163124814629555
projector.output,mean,primary,1,102,has_head_pattern::plain,has_head_pattern,156,37,119,0.2371794879436493,76,13,63,4.963550090789795,0.746031746031746,0.5185185185185185,0.011163124814629555
projector.output,mean,primary,1,103,has_head_pattern::eyeline,has_head_pattern,156,18,138,0.11538461595773697,76,7,69,4.327069282531738,0.36024844720496896,0.0,0.011163124814629555
projector.output,mean,primary,1,104,has_head_pattern::striped,has_head_pattern,156,15,141,0.09615384787321091,76,14,62,4.5836181640625,0.5967741935483871,0.2222222222222222,0.011163124814629555
projector.output,mean,primary,1,105,has_head_pattern::capped,has_head_pattern,156,16,140,0.10256410390138626,76,9,67,4.654306411743164,0.41625207296849087,0.10526315789473684,0.011163124814629555
projector.output,mean,primary,1,107,has_breast_color::brown,has_breast_color,145,29,116,0.20000000298023224,75,14,61,5.965926170349121,0.5480093676814989,0.16,0.011163124814629555
projector.output,mean,primary,1,111,has_breast_color::grey,has_breast_color,145,40,105,0.27586206793785095,75,19,56,5.236432075500488,0.5244360902255639,0.0,0.011163124814629555
projector.output,mean,primary,1,117,has_breast_color::black,has_breast_color,145,50,95,0.3448275923728943,75,30,45,4.134020805358887,0.5148148148148148,0.18181818181818182,0.011163124814629555
projector.output,mean,primary,1,118,has_breast_color::white,has_breast_color,145,51,94,0.35172414779663086,75,41,34,4.1871113777160645,0.6233859397417504,0.5396825396825397,0.011163124814629555
projector.output,mean,primary,1,120,has_breast_color::buff,has_breast_color,145,52,93,0.35862070322036743,75,26,49,5.065622329711914,0.5486656200941915,0.35555555555555557,0.011163124814629555
projector.output,mean,primary,1,294,has_crown_color::blue,has_crown_color,155,11,144,0.07096774131059647,75,4,71,6.493295669555664,1.0,0.8,0.011163124814629555
projector.output,mean,primary,1,295,has_crown_color::brown,has_crown_color,155,60,95,0.3870967626571655,75,33,42,4.724125862121582,0.6356421356421357,0.45614035087719296,0.011163124814629555
projector.output,mean,primary,1,299,has_crown_color::grey,has_crown_color,155,36,119,0.23225806653499603,75,18,57,3.917448043823242,0.5740740740740741,0.43243243243243246,0.011163124814629555
projector.output,mean,primary,1,305,has_crown_color::black,has_crown_color,155,45,110,0.29032257199287415,75,24,51,4.398096084594727,0.704248366013072,0.55,0.011163124814629555
projector.output,mean,primary,1,306,has_crown_color::white,has_crown_color,155,20,135,0.12903225421905518,75,10,65,3.711742639541626,0.7,0.4166666666666667,0.011163124814629555
projector.output,mean,primary,1,308,has_crown_color::buff,has_crown_color,155,31,124,0.20000000298023224,75,16,59,4.490071773529053,0.3421610169491525,0.13333333333333333,0.011163124814629555
projector.output,mean,primary,1,309,has_wing_pattern::solid,has_wing_pattern,151,32,119,0.21192052960395813,72,18,54,5.193910121917725,0.73559670781893,0.5185185185185185,0.011163124814629555
projector.output,mean,primary,1,310,has_wing_pattern::spotted,has_wing_pattern,151,31,120,0.20529800653457642,72,7,65,4.813697814941406,0.7538461538461538,0.34782608695652173,0.011163124814629555
projector.output,mean,primary,1,311,has_wing_pattern::striped,has_wing_pattern,151,55,96,0.3642384111881256,72,33,39,4.349278926849365,0.634032634032634,0.3673469387755102,0.011163124814629555
projector.output,mean,primary,1,312,has_wing_pattern::multi-colored,has_wing_pattern,151,33,118,0.21854305267333984,72,14,58,4.287138938903809,0.6379310344827587,0.3902439024390244,0.011163124814629555
projector.output,mean,primary,2,2,has_bill_shape::dagger,has_bill_shape,160,14,146,0.08749999850988388,76,4,72,10.384546279907227,0.8958333333333334,0.2222222222222222,0.010815617628395557
projector.output,mean,primary,2,5,has_bill_shape::hooked_seabird,has_bill_shape,160,15,145,0.09375,76,3,73,6.380148410797119,0.9863013698630136,0.5454545454545454,0.010815617628395557
projector.output,mean,primary,2,7,has_bill_shape::all-purpose,has_bill_shape,160,66,94,0.4124999940395355,76,34,42,4.44320011138916,0.7044817927170869,0.5,0.010815617628395557
projector.output,mean,primary,2,8,has_bill_shape::cone,has_bill_shape,160,44,116,0.2750000059604645,76,21,55,4.9561686515808105,0.8103896103896104,0.625,0.010815617628395557
projector.output,mean,primary,2,96,has_head_pattern::malar,has_head_pattern,156,16,140,0.10256410390138626,76,10,66,5.138997554779053,0.5803030303030303,0.09523809523809523,0.010815617628395557
projector.output,mean,primary,2,100,has_head_pattern::eyebrow,has_head_pattern,156,30,126,0.19230769574642181,76,14,62,4.538097381591797,0.6866359447004609,0.46153846153846156,0.010815617628395557
projector.output,mean,primary,2,101,has_head_pattern::eyering,has_head_pattern,156,25,131,0.16025641560554504,76,16,60,5.395966529846191,0.6895833333333333,0.34285714285714286,0.010815617628395557
projector.output,mean,primary,2,102,has_head_pattern::plain,has_head_pattern,156,37,119,0.2371794879436493,76,13,63,4.9070210456848145,0.7521367521367521,0.5185185185185185,0.010815617628395557
projector.output,mean,primary,2,103,has_head_pattern::eyeline,has_head_pattern,156,18,138,0.11538461595773697,76,7,69,4.430610656738281,0.36024844720496896,0.0,0.010815617628395557
projector.output,mean,primary,2,104,has_head_pattern::striped,has_head_pattern,156,15,141,0.09615384787321091,76,14,62,4.473755836486816,0.5898617511520737,0.20689655172413793,0.010815617628395557
projector.output,mean,primary,2,105,has_head_pattern::capped,has_head_pattern,156,16,140,0.10256410390138626,76,9,67,4.653402328491211,0.4228855721393035,0.0,0.010815617628395557
projector.output,mean,primary,2,107,has_breast_color::brown,has_breast_color,145,29,116,0.20000000298023224,75,14,61,5.655688762664795,0.5433255269320844,0.23076923076923078,0.010815617628395557
projector.output,mean,primary,2,111,has_breast_color::grey,has_breast_color,145,40,105,0.27586206793785095,75,19,56,5.309429168701172,0.5263157894736842,0.0,0.010815617628395557
projector.output,mean,primary,2,117,has_breast_color::black,has_breast_color,145,50,95,0.3448275923728943,75,30,45,4.387807846069336,0.5311111111111111,0.18181818181818182,0.010815617628395557
projector.output,mean,primary,2,118,has_breast_color::white,has_breast_color,145,51,94,0.35172414779663086,75,41,34,4.164289474487305,0.6183644189383071,0.53125,0.010815617628395557
projector.output,mean,primary,2,120,has_breast_color::buff,has_breast_color,145,52,93,0.35862070322036743,75,26,49,4.978250980377197,0.554160125588697,0.36363636363636365,0.010815617628395557
projector.output,mean,primary,2,294,has_crown_color::blue,has_crown_color,155,11,144,0.07096774131059647,75,4,71,6.560951232910156,1.0,0.8,0.010815617628395557
projector.output,mean,primary,2,295,has_crown_color::brown,has_crown_color,155,60,95,0.3870967626571655,75,33,42,4.639240264892578,0.6356421356421357,0.45614035087719296,0.010815617628395557
projector.output,mean,primary,2,299,has_crown_color::grey,has_crown_color,155,36,119,0.23225806653499603,75,18,57,4.163848400115967,0.5653021442495126,0.4444444444444444,0.010815617628395557
projector.output,mean,primary,2,305,has_crown_color::black,has_crown_color,155,45,110,0.29032257199287415,75,24,51,4.4795122146606445,0.7034313725490197,0.55,0.010815617628395557
projector.output,mean,primary,2,306,has_crown_color::white,has_crown_color,155,20,135,0.12903225421905518,75,10,65,3.8809094429016113,0.7107692307692308,0.45454545454545453,0.010815617628395557
projector.output,mean,primary,2,308,has_crown_color::buff,has_crown_color,155,31,124,0.20000000298023224,75,16,59,4.624046802520752,0.336864406779661,0.12903225806451613,0.010815617628395557
projector.output,mean,primary,2,309,has_wing_pattern::solid,has_wing_pattern,151,32,119,0.21192052960395813,72,18,54,5.082993507385254,0.7304526748971193,0.5185185185185185,0.010815617628395557
projector.output,mean,primary,2,310,has_wing_pattern::spotted,has_wing_pattern,151,31,120,0.20529800653457642,72,7,65,4.806715488433838,0.7450549450549451,0.3333333333333333,0.010815617628395557
projector.output,mean,primary,2,311,has_wing_pattern::striped,has_wing_pattern,151,55,96,0.3642384111881256,72,33,39,4.301677227020264,0.6332556332556333,0.41509433962264153,0.010815617628395557
projector.output,mean,primary,2,312,has_wing_pattern::multi-colored,has_wing_pattern,151,33,118,0.21854305267333984,72,14,58,4.319585800170898,0.6391625615763546,0.3902439024390244,0.010815617628395557
projector.output,mean,prevalence,-1,2,has_bill_shape::dagger,has_bill_shape,160,14,146,0.08749999850988388,76,4,72,0.0,0.5,0.0,nan
projector.output,mean,prevalence,-1,5,has_bill_shape::hooked_seabird,has_bill_shape,160,15,145,0.09375,76,3,73,0.0,0.5,0.0,nan
projector.output,mean,prevalence,-1,7,has_bill_shape::all-purpose,has_bill_shape,160,66,94,0.4124999940395355,76,34,42,0.0,0.5,0.0,nan
projector.output,mean,prevalence,-1,8,has_bill_shape::cone,has_bill_shape,160,44,116,0.2750000059604645,76,21,55,0.0,0.5,0.0,nan
projector.output,mean,prevalence,-1,96,has_head_pattern::malar,has_head_pattern,156,16,140,0.10256410390138626,76,10,66,0.0,0.5,0.0,nan
projector.output,mean,prevalence,-1,100,has_head_pattern::eyebrow,has_head_pattern,156,30,126,0.19230769574642181,76,14,62,0.0,0.5,0.0,nan
projector.output,mean,prevalence,-1,101,has_head_pattern::eyering,has_head_pattern,156,25,131,0.16025641560554504,76,16,60,0.0,0.5,0.0,nan
projector.output,mean,prevalence,-1,102,has_head_pattern::plain,has_head_pattern,156,37,119,0.2371794879436493,76,13,63,0.0,0.5,0.0,nan
projector.output,mean,prevalence,-1,103,has_head_pattern::eyeline,has_head_pattern,156,18,138,0.11538461595773697,76,7,69,0.0,0.5,0.0,nan
projector.output,mean,prevalence,-1,104,has_head_pattern::striped,has_head_pattern,156,15,141,0.09615384787321091,76,14,62,0.0,0.5,0.0,nan
projector.output,mean,prevalence,-1,105,has_head_pattern::capped,has_head_pattern,156,16,140,0.10256410390138626,76,9,67,0.0,0.5,0.0,nan
projector.output,mean,prevalence,-1,107,has_breast_color::brown,has_breast_color,145,29,116,0.20000000298023224,75,14,61,0.0,0.5,0.0,nan
projector.output,mean,prevalence,-1,111,has_breast_color::grey,has_breast_color,145,40,105,0.27586206793785095,75,19,56,0.0,0.5,0.0,nan
projector.output,mean,prevalence,-1,117,has_breast_color::black,has_breast_color,145,50,95,0.3448275923728943,75,30,45,0.0,0.5,0.0,nan
projector.output,mean,prevalence,-1,118,has_breast_color::white,has_breast_color,145,51,94,0.35172414779663086,75,41,34,0.0,0.5,0.0,nan
projector.output,mean,prevalence,-1,120,has_breast_color::buff,has_breast_color,145,52,93,0.35862070322036743,75,26,49,0.0,0.5,0.0,nan
projector.output,mean,prevalence,-1,294,has_crown_color::blue,has_crown_color,155,11,144,0.07096774131059647,75,4,71,0.0,0.5,0.0,nan
projector.output,mean,prevalence,-1,295,has_crown_color::brown,has_crown_color,155,60,95,0.3870967626571655,75,33,42,0.0,0.5,0.0,nan
projector.output,mean,prevalence,-1,299,has_crown_color::grey,has_crown_color,155,36,119,0.23225806653499603,75,18,57,0.0,0.5,0.0,nan
projector.output,mean,prevalence,-1,305,has_crown_color::black,has_crown_color,155,45,110,0.29032257199287415,75,24,51,0.0,0.5,0.0,nan
projector.output,mean,prevalence,-1,306,has_crown_color::white,has_crown_color,155,20,135,0.12903225421905518,75,10,65,0.0,0.5,0.0,nan
projector.output,mean,prevalence,-1,308,has_crown_color::buff,has_crown_color,155,31,124,0.20000000298023224,75,16,59,0.0,0.5,0.0,nan
projector.output,mean,prevalence,-1,309,has_wing_pattern::solid,has_wing_pattern,151,32,119,0.21192052960395813,72,18,54,0.0,0.5,0.0,nan
projector.output,mean,prevalence,-1,310,has_wing_pattern::spotted,has_wing_pattern,151,31,120,0.20529800653457642,72,7,65,0.0,0.5,0.0,nan
projector.output,mean,prevalence,-1,311,has_wing_pattern::striped,has_wing_pattern,151,55,96,0.3642384111881256,72,33,39,0.0,0.5,0.0,nan
projector.output,mean,prevalence,-1,312,has_wing_pattern::multi-colored,has_wing_pattern,151,33,118,0.21854305267333984,72,14,58,0.0,0.5,0.0,nan
projector.output,mean,shuffled_labels,0,2,has_bill_shape::dagger,has_bill_shape,160,14,146,0.08749999850988388,76,4,72,7.944954872131348,0.2465277777777778,0.0,0.014447467401623726
projector.output,mean,shuffled_labels,0,5,has_bill_shape::hooked_seabird,has_bill_shape,160,15,145,0.09375,76,3,73,5.840488433837891,0.4292237442922374,0.0,0.014447467401623726
projector.output,mean,shuffled_labels,0,7,has_bill_shape::all-purpose,has_bill_shape,160,66,94,0.4124999940395355,76,34,42,4.266916275024414,0.4586834733893557,0.23529411764705882,0.014447467401623726
projector.output,mean,shuffled_labels,0,8,has_bill_shape::cone,has_bill_shape,160,44,116,0.2750000059604645,76,21,55,4.285973072052002,0.5012987012987012,0.25,0.014447467401623726
projector.output,mean,shuffled_labels,0,96,has_head_pattern::malar,has_head_pattern,156,16,140,0.10256410390138626,76,10,66,7.119009017944336,0.45454545454545453,0.0,0.014447467401623726
projector.output,mean,shuffled_labels,0,100,has_head_pattern::eyebrow,has_head_pattern,156,30,126,0.19230769574642181,76,14,62,3.90002703666687,0.511520737327189,0.25806451612903225,0.014447467401623726
projector.output,mean,shuffled_labels,0,101,has_head_pattern::eyering,has_head_pattern,156,25,131,0.16025641560554504,76,16,60,4.212132453918457,0.4791666666666667,0.2777777777777778,0.014447467401623726
projector.output,mean,shuffled_labels,0,102,has_head_pattern::plain,has_head_pattern,156,37,119,0.2371794879436493,76,13,63,4.101830005645752,0.5164835164835165,0.12121212121212122,0.014447467401623726
projector.output,mean,shuffled_labels,0,103,has_head_pattern::eyeline,has_head_pattern,156,18,138,0.11538461595773697,76,7,69,5.969439506530762,0.4824016563146998,0.0,0.014447467401623726
projector.output,mean,shuffled_labels,0,104,has_head_pattern::striped,has_head_pattern,156,15,141,0.09615384787321091,76,14,62,6.007659435272217,0.5610599078341014,0.24,0.014447467401623726
projector.output,mean,shuffled_labels,0,105,has_head_pattern::capped,has_head_pattern,156,16,140,0.10256410390138626,76,9,67,6.213688373565674,0.4842454394693201,0.11764705882352941,0.014447467401623726
projector.output,mean,shuffled_labels,0,107,has_breast_color::brown,has_breast_color,145,29,116,0.20000000298023224,75,14,61,4.435844421386719,0.4519906323185012,0.12121212121212122,0.014447467401623726
projector.output,mean,shuffled_labels,0,111,has_breast_color::grey,has_breast_color,145,40,105,0.27586206793785095,75,19,56,4.5880045890808105,0.5385338345864662,0.2857142857142857,0.014447467401623726
projector.output,mean,shuffled_labels,0,117,has_breast_color::black,has_breast_color,145,50,95,0.3448275923728943,75,30,45,4.6302337646484375,0.554074074074074,0.32558139534883723,0.014447467401623726
projector.output,mean,shuffled_labels,0,118,has_breast_color::white,has_breast_color,145,51,94,0.35172414779663086,75,41,34,4.178546905517578,0.5416068866571019,0.3870967741935484,0.014447467401623726
projector.output,mean,shuffled_labels,0,120,has_breast_color::buff,has_breast_color,145,52,93,0.35862070322036743,75,26,49,4.464842319488525,0.4474097331240188,0.14634146341463414,0.014447467401623726
projector.output,mean,shuffled_labels,0,294,has_crown_color::blue,has_crown_color,155,11,144,0.07096774131059647,75,4,71,5.921426773071289,0.6056338028169014,0.0,0.014447467401623726
projector.output,mean,shuffled_labels,0,295,has_crown_color::brown,has_crown_color,155,60,95,0.3870967626571655,75,33,42,4.381513595581055,0.43217893217893216,0.23809523809523808,0.014447467401623726
projector.output,mean,shuffled_labels,0,299,has_crown_color::grey,has_crown_color,155,36,119,0.23225806653499603,75,18,57,4.404364585876465,0.42884990253411304,0.17391304347826086,0.014447467401623726
projector.output,mean,shuffled_labels,0,305,has_crown_color::black,has_crown_color,155,45,110,0.29032257199287415,75,24,51,4.404608249664307,0.49836601307189543,0.35,0.014447467401623726
projector.output,mean,shuffled_labels,0,306,has_crown_color::white,has_crown_color,155,20,135,0.12903225421905518,75,10,65,4.626598358154297,0.44,0.0,0.014447467401623726
projector.output,mean,shuffled_labels,0,308,has_crown_color::buff,has_crown_color,155,31,124,0.20000000298023224,75,16,59,3.670429229736328,0.5116525423728814,0.26666666666666666,0.014447467401623726
projector.output,mean,shuffled_labels,0,309,has_wing_pattern::solid,has_wing_pattern,151,32,119,0.21192052960395813,72,18,54,4.24766731262207,0.5895061728395061,0.3157894736842105,0.014447467401623726
projector.output,mean,shuffled_labels,0,310,has_wing_pattern::spotted,has_wing_pattern,151,31,120,0.20529800653457642,72,7,65,3.995122194290161,0.3252747252747253,0.0,0.014447467401623726
projector.output,mean,shuffled_labels,0,311,has_wing_pattern::striped,has_wing_pattern,151,55,96,0.3642384111881256,72,33,39,4.183310031890869,0.4700854700854701,0.38596491228070173,0.014447467401623726
projector.output,mean,shuffled_labels,0,312,has_wing_pattern::multi-colored,has_wing_pattern,151,33,118,0.21854305267333984,72,14,58,3.5291032791137695,0.4642857142857143,0.0,0.014447467401623726
projector.output,mean,shuffled_labels,1,2,has_bill_shape::dagger,has_bill_shape,160,14,146,0.08749999850988388,76,4,72,8.480178833007812,0.5659722222222222,0.2222222222222222,0.014097998850047588
projector.output,mean,shuffled_labels,1,5,has_bill_shape::hooked_seabird,has_bill_shape,160,15,145,0.09375,76,3,73,5.782497882843018,0.547945205479452,0.14285714285714285,0.014097998850047588
projector.output,mean,shuffled_labels,1,7,has_bill_shape::all-purpose,has_bill_shape,160,66,94,0.4124999940395355,76,34,42,4.035329341888428,0.5210084033613446,0.39344262295081966,0.014097998850047588
projector.output,mean,shuffled_labels,1,8,has_bill_shape::cone,has_bill_shape,160,44,116,0.2750000059604645,76,21,55,4.378448486328125,0.6614718614718614,0.4,0.014097998850047588
projector.output,mean,shuffled_labels,1,96,has_head_pattern::malar,has_head_pattern,156,16,140,0.10256410390138626,76,10,66,5.3405914306640625,0.5484848484848485,0.2,0.014097998850047588
projector.output,mean,shuffled_labels,1,100,has_head_pattern::eyebrow,has_head_pattern,156,30,126,0.19230769574642181,76,14,62,4.29463529586792,0.7211981566820277,0.3076923076923077,0.014097998850047588
projector.output,mean,shuffled_labels,1,101,has_head_pattern::eyering,has_head_pattern,156,25,131,0.16025641560554504,76,16,60,5.525064468383789,0.48020833333333335,0.13793103448275862,0.014097998850047588
projector.output,mean,shuffled_labels,1,102,has_head_pattern::plain,has_head_pattern,156,37,119,0.2371794879436493,76,13,63,4.653183937072754,0.3968253968253968,0.06666666666666667,0.014097998850047588
projector.output,mean,shuffled_labels,1,103,has_head_pattern::eyeline,has_head_pattern,156,18,138,0.11538461595773697,76,7,69,6.00170373916626,0.46790890269151136,0.0,0.014097998850047588
projector.output,mean,shuffled_labels,1,104,has_head_pattern::striped,has_head_pattern,156,15,141,0.09615384787321091,76,14,62,4.368488311767578,0.5852534562211982,0.09090909090909091,0.014097998850047588
projector.output,mean,shuffled_labels,1,105,has_head_pattern::capped,has_head_pattern,156,16,140,0.10256410390138626,76,9,67,5.949331760406494,0.4975124378109453,0.125,0.014097998850047588
projector.output,mean,shuffled_labels,1,107,has_breast_color::brown,has_breast_color,145,29,116,0.20000000298023224,75,14,61,4.682004451751709,0.5901639344262295,0.25,0.014097998850047588
projector.output,mean,shuffled_labels,1,111,has_breast_color::grey,has_breast_color,145,40,105,0.27586206793785095,75,19,56,4.119218349456787,0.3355263157894737,0.15789473684210525,0.014097998850047588
projector.output,mean,shuffled_labels,1,117,has_breast_color::black,has_breast_color,145,50,95,0.3448275923728943,75,30,45,4.577415943145752,0.37925925925925924,0.22727272727272727,0.014097998850047588
projector.output,mean,shuffled_labels,1,118,has_breast_color::white,has_breast_color,145,51,94,0.35172414779663086,75,41,34,4.668551921844482,0.45265423242467717,0.22641509433962265,0.014097998850047588
projector.output,mean,shuffled_labels,1,120,has_breast_color::buff,has_breast_color,145,52,93,0.35862070322036743,75,26,49,4.107240676879883,0.42543171114599687,0.17777777777777778,0.014097998850047588
projector.output,mean,shuffled_labels,1,294,has_crown_color::blue,has_crown_color,155,11,144,0.07096774131059647,75,4,71,3.842629909515381,0.2640845070422535,0.0,0.014097998850047588
projector.output,mean,shuffled_labels,1,295,has_crown_color::brown,has_crown_color,155,60,95,0.3870967626571655,75,33,42,4.1956024169921875,0.6731601731601732,0.5555555555555556,0.014097998850047588
projector.output,mean,shuffled_labels,1,299,has_crown_color::grey,has_crown_color,155,36,119,0.23225806653499603,75,18,57,5.281667709350586,0.4142300194931774,0.06060606060606061,0.014097998850047588
projector.output,mean,shuffled_labels,1,305,has_crown_color::black,has_crown_color,155,45,110,0.29032257199287415,75,24,51,4.397040367126465,0.5367647058823529,0.2631578947368421,0.014097998850047588
projector.output,mean,shuffled_labels,1,306,has_crown_color::white,has_crown_color,155,20,135,0.12903225421905518,75,10,65,4.305858612060547,0.3953846153846154,0.06666666666666667,0.014097998850047588
projector.output,mean,shuffled_labels,1,308,has_crown_color::buff,has_crown_color,155,31,124,0.20000000298023224,75,16,59,4.298091888427734,0.5127118644067796,0.14814814814814814,0.014097998850047588
projector.output,mean,shuffled_labels,1,309,has_wing_pattern::solid,has_wing_pattern,151,32,119,0.21192052960395813,72,18,54,4.5056867599487305,0.5216049382716049,0.26666666666666666,0.014097998850047588
projector.output,mean,shuffled_labels,1,310,has_wing_pattern::spotted,has_wing_pattern,151,31,120,0.20529800653457642,72,7,65,4.180880546569824,0.5802197802197803,0.08,0.014097998850047588
projector.output,mean,shuffled_labels,1,311,has_wing_pattern::striped,has_wing_pattern,151,55,96,0.3642384111881256,72,33,39,3.938828706741333,0.49572649572649574,0.2127659574468085,0.014097998850047588
projector.output,mean,shuffled_labels,1,312,has_wing_pattern::multi-colored,has_wing_pattern,151,33,118,0.21854305267333984,72,14,58,4.45952033996582,0.49014778325123154,0.14285714285714285,0.014097998850047588
projector.output,mean,shuffled_labels,2,2,has_bill_shape::dagger,has_bill_shape,160,14,146,0.08749999850988388,76,4,72,6.139146327972412,0.6319444444444444,0.2222222222222222,0.013945949263870716
projector.output,mean,shuffled_labels,2,5,has_bill_shape::hooked_seabird,has_bill_shape,160,15,145,0.09375,76,3,73,11.24725341796875,0.639269406392694,0.0,0.013945949263870716
projector.output,mean,shuffled_labels,2,7,has_bill_shape::all-purpose,has_bill_shape,160,66,94,0.4124999940395355,76,34,42,4.129194259643555,0.4838935574229692,0.28,0.013945949263870716
projector.output,mean,shuffled_labels,2,8,has_bill_shape::cone,has_bill_shape,160,44,116,0.2750000059604645,76,21,55,4.3085103034973145,0.4857142857142857,0.21621621621621623,0.013945949263870716
projector.output,mean,shuffled_labels,2,96,has_head_pattern::malar,has_head_pattern,156,16,140,0.10256410390138626,76,10,66,5.051133155822754,0.5060606060606061,0.10526315789473684,0.013945949263870716
projector.output,mean,shuffled_labels,2,100,has_head_pattern::eyebrow,has_head_pattern,156,30,126,0.19230769574642181,76,14,62,3.927031993865967,0.5714285714285714,0.2777777777777778,0.013945949263870716
projector.output,mean,shuffled_labels,2,101,has_head_pattern::eyering,has_head_pattern,156,25,131,0.16025641560554504,76,16,60,4.100627899169922,0.578125,0.2962962962962963,0.013945949263870716
projector.output,mean,shuffled_labels,2,102,has_head_pattern::plain,has_head_pattern,156,37,119,0.2371794879436493,76,13,63,4.934852123260498,0.36996336996337,0.18181818181818182,0.013945949263870716
projector.output,mean,shuffled_labels,2,103,has_head_pattern::eyeline,has_head_pattern,156,18,138,0.11538461595773697,76,7,69,4.534792900085449,0.4658385093167702,0.11764705882352941,0.013945949263870716
projector.output,mean,shuffled_labels,2,104,has_head_pattern::striped,has_head_pattern,156,15,141,0.09615384787321091,76,14,62,8.501410484313965,0.673963133640553,0.0,0.013945949263870716
projector.output,mean,shuffled_labels,2,105,has_head_pattern::capped,has_head_pattern,156,16,140,0.10256410390138626,76,9,67,8.34142017364502,0.5223880597014925,0.0,0.013945949263870716
projector.output,mean,shuffled_labels,2,107,has_breast_color::brown,has_breast_color,145,29,116,0.20000000298023224,75,14,61,4.23789644241333,0.5362997658079626,0.26666666666666666,0.013945949263870716
projector.output,mean,shuffled_labels,2,111,has_breast_color::grey,has_breast_color,145,40,105,0.27586206793785095,75,19,56,4.332284927368164,0.4906015037593985,0.21428571428571427,0.013945949263870716
projector.output,mean,shuffled_labels,2,117,has_breast_color::black,has_breast_color,145,50,95,0.3448275923728943,75,30,45,4.683292388916016,0.3844444444444444,0.24,0.013945949263870716
